image_name,tags
test_20738,agriculture clear primary road
test_20739,clear primary
test_20740,clear primary
test_20741,agriculture haze primary
test_20742,agriculture clear primary water
test_20743,agriculture partly_cloudy primary
test_20744,clear cultivation primary
test_20745,agriculture clear primary road
test_20746,haze primary
test_20747,clear primary
test_20748,agriculture bare_ground clear primary
test_20749,agriculture clear primary
test_20750,agriculture clear primary
test_20751,cloudy
test_20752,habitation partly_cloudy primary road water
test_20753,partly_cloudy primary road water
test_20754,clear primary road water
test_20755,clear primary water
test_20756,partly_cloudy primary water
test_20757,agriculture clear cultivation primary
test_20758,clear primary
test_20759,agriculture clear primary road
test_20760,partly_cloudy primary
test_20761,agriculture clear cultivation primary
test_20762,clear primary
test_20763,clear primary
test_20764,agriculture clear primary road
test_20765,agriculture bare_ground clear road
test_20766,clear primary
test_20767,clear primary
test_20768,clear primary
test_20769,agriculture partly_cloudy primary road water
test_20770,clear primary water
test_20771,clear primary
test_20772,clear primary
test_20773,clear cultivation primary water
test_20774,clear primary
test_20775,agriculture habitation partly_cloudy primary road water
test_20776,clear primary
test_20777,haze primary
test_20778,clear primary
test_20779,agriculture partly_cloudy primary
test_20780,clear habitation road
test_20781,clear primary
test_20782,agriculture clear cultivation primary
test_20783,clear primary
test_20784,clear primary
test_20785,clear habitation primary water
test_20786,partly_cloudy primary
test_20787,agriculture bare_ground clear primary
test_20788,clear primary
test_20789,partly_cloudy primary
test_20790,clear primary
test_20791,clear primary
test_20792,clear primary
test_20793,agriculture clear habitation primary road
test_20794,agriculture partly_cloudy primary
test_20795,agriculture clear cultivation primary
test_20796,agriculture clear primary
test_20797,agriculture haze primary
test_20798,agriculture clear primary road water
test_20799,clear primary road water
test_20800,clear primary
test_20801,agriculture clear cultivation primary
test_20802,clear primary water
test_20803,agriculture clear primary
test_20804,artisinal_mine clear primary water
test_20805,clear primary
test_20806,agriculture clear primary
test_20807,partly_cloudy primary
test_20808,agriculture clear habitation primary road
test_20809,blooming clear primary
test_20810,cloudy
test_20811,clear primary
test_20812,agriculture clear primary road
test_20813,agriculture bare_ground clear primary road
test_20814,haze primary
test_20815,clear primary
test_20816,agriculture bare_ground clear primary
test_20817,clear primary
test_20818,partly_cloudy primary
test_20819,clear primary
test_20820,clear primary
test_20821,agriculture clear cultivation habitation primary
test_20822,clear primary
test_20823,clear primary water
test_20824,clear primary
test_20825,clear primary
test_20826,clear primary
test_20827,agriculture clear primary road
test_20828,clear primary
test_20829,clear primary
test_20830,clear primary water
test_20831,clear primary water
test_20832,partly_cloudy primary
test_20833,partly_cloudy primary
test_20834,clear cultivation primary
test_20835,agriculture clear cultivation primary
test_20836,clear primary
test_20837,agriculture clear primary water
test_20838,agriculture clear cultivation primary
test_20839,agriculture bare_ground clear primary
test_20840,clear primary
test_20841,cloudy primary
test_20842,clear primary
test_20843,cloudy
test_20844,agriculture clear cultivation primary slash_burn
test_20845,haze
test_20846,clear primary road selective_logging water
test_20847,clear primary
test_20848,clear primary
test_20849,clear primary
test_20850,partly_cloudy primary
test_20851,agriculture clear primary road
test_20852,clear habitation primary road
test_20853,clear primary
test_20854,agriculture clear primary water
test_20855,cloudy
test_20856,clear primary
test_20857,agriculture clear primary road
test_20858,clear cultivation primary
test_20859,agriculture cultivation partly_cloudy primary
test_20860,clear primary
test_20861,agriculture clear habitation primary road
test_20862,partly_cloudy primary
test_20863,clear primary
test_20864,agriculture clear primary
test_20865,cloudy
test_20866,partly_cloudy primary
test_20867,agriculture clear road
test_20868,agriculture clear primary
test_20869,agriculture clear primary
test_20870,clear primary
test_20871,agriculture clear cultivation primary road
test_20872,clear primary
test_20873,clear primary
test_20874,clear primary
test_20875,clear primary
test_20876,clear primary
test_20877,clear primary
test_20878,clear primary
test_20879,clear primary
test_20880,clear primary
test_20881,clear primary
test_20882,agriculture cultivation partly_cloudy primary
test_20883,partly_cloudy primary
test_20884,agriculture clear primary road
test_20885,clear primary
test_20886,cloudy
test_20887,agriculture clear primary
test_20888,cloudy
test_20889,agriculture clear primary road
test_20890,partly_cloudy primary
test_20891,agriculture clear habitation primary road water
test_20892,agriculture partly_cloudy primary road
test_20893,cloudy
test_20894,clear primary
test_20895,clear primary
test_20896,agriculture clear primary
test_20897,agriculture partly_cloudy primary road
test_20898,agriculture clear cultivation habitation primary road
test_20899,clear cultivation primary water
test_20900,clear primary
test_20901,agriculture clear primary road
test_20902,agriculture clear primary road
test_20903,agriculture haze primary road
test_20904,cloudy
test_20905,clear primary
test_20906,clear primary
test_20907,clear primary
test_20908,agriculture partly_cloudy primary
test_20909,agriculture clear cultivation primary
test_20910,clear primary water
test_20911,agriculture clear cultivation primary water
test_20912,clear primary
test_20913,clear primary
test_20914,clear primary
test_20915,clear primary
test_20916,clear primary
test_20917,clear cultivation primary
test_20918,clear cultivation primary
test_20919,clear primary
test_20920,artisinal_mine bare_ground clear primary water
test_20921,agriculture clear primary
test_20922,haze primary water
test_20923,clear cultivation primary
test_20924,clear primary
test_20925,agriculture cultivation partly_cloudy primary
test_20926,clear primary
test_20927,clear primary
test_20928,partly_cloudy primary water
test_20929,clear primary
test_20930,clear primary
test_20931,clear primary
test_20932,clear primary
test_20933,clear primary
test_20934,clear primary
test_20935,agriculture clear cultivation habitation primary
test_20936,clear primary
test_20937,haze primary
test_20938,clear primary
test_20939,partly_cloudy primary
test_20940,partly_cloudy primary
test_20941,partly_cloudy primary
test_20942,clear primary
test_20943,blooming clear primary
test_20944,clear primary
test_20945,clear primary
test_20946,haze primary
test_20947,partly_cloudy primary
test_20948,clear primary
test_20949,clear primary
test_20950,agriculture bare_ground clear conventional_mine habitation primary road
test_20951,clear primary
test_20952,agriculture clear primary
test_20953,agriculture clear habitation primary road
test_20954,cloudy
test_20955,agriculture clear primary road
test_20956,agriculture clear primary road water
test_20957,agriculture partly_cloudy primary road
test_20958,agriculture clear cultivation primary
test_20959,clear primary
test_20960,agriculture clear habitation primary
test_20961,agriculture clear primary
test_20962,partly_cloudy primary
test_20963,clear primary
test_20964,clear primary
test_20965,clear primary
test_20966,agriculture haze partly_cloudy primary
test_20967,clear habitation primary road water
test_20968,clear primary
test_20969,clear primary
test_20970,agriculture clear cultivation habitation primary road
test_20971,clear cultivation primary
test_20972,partly_cloudy primary road water
test_20973,cloudy
test_20974,agriculture clear habitation primary
test_20975,clear primary
test_20976,clear primary
test_20977,clear primary
test_20978,agriculture clear primary road water
test_20979,clear primary
test_20980,clear primary
test_20981,clear primary
test_20982,agriculture partly_cloudy primary road
test_20983,agriculture partly_cloudy primary road
test_20984,agriculture clear cultivation primary road
test_20985,clear primary
test_20986,agriculture partly_cloudy primary road water
test_20987,clear primary
test_20988,clear primary
test_20989,artisinal_mine clear primary water
test_20990,clear primary
test_20991,water
test_20992,cloudy partly_cloudy primary
test_20993,clear primary
test_20994,agriculture clear habitation primary road water
