image_name,tags
test_20821,clear primary cultivation agriculture road
test_20822,clear primary
test_20823,clear primary water agriculture
test_20824,clear primary
test_20825,clear primary
test_20826,clear primary partly_cloudy
test_20827,clear primary water haze agriculture road
test_20828,clear primary
test_20829,clear primary
test_20830,clear primary water cultivation agriculture
test_20831,clear primary water agriculture
test_20832,primary water partly_cloudy
test_20833,primary water partly_cloudy agriculture
test_20834,clear primary cultivation partly_cloudy agriculture
test_20835,clear primary water cultivation agriculture
test_20836,clear primary
test_20837,clear primary water agriculture
test_20838,clear primary water cultivation agriculture road
test_20839,clear primary bare_ground agriculture
test_20840,clear primary
test_20841,primary partly_cloudy
test_20842,clear primary agriculture
test_20843,cloudy
test_20844,clear primary water cultivation agriculture
test_20845,primary cloudy haze
test_20846,clear primary water cultivation agriculture
test_20847,clear primary
test_20848,clear primary
test_20849,clear primary
test_20850,primary partly_cloudy
test_20851,clear primary water agriculture road
test_20852,clear primary water partly_cloudy habitation agriculture road
test_20853,clear primary
test_20854,clear primary water agriculture
test_20855,cloudy
test_20856,clear primary
test_20857,clear primary water partly_cloudy habitation agriculture road
test_20858,clear primary water cultivation partly_cloudy agriculture road
test_20859,primary water partly_cloudy agriculture road
test_20860,clear primary
test_20861,clear primary water partly_cloudy habitation agriculture road
test_20862,primary partly_cloudy
test_20863,clear primary
test_20864,clear primary water cultivation agriculture road
test_20865,primary cloudy water
test_20866,primary partly_cloudy
test_20867,clear primary water agriculture road
test_20868,clear primary water agriculture road
test_20869,clear primary water cultivation agriculture
test_20870,clear primary
test_20871,clear primary water agriculture road
test_20872,clear primary
test_20873,clear primary
test_20874,clear primary
test_20875,clear primary
test_20876,clear primary
test_20877,clear primary
test_20878,clear primary cultivation agriculture
test_20879,clear primary
test_20880,clear primary
test_20881,clear primary water
test_20882,primary water partly_cloudy
test_20883,primary water partly_cloudy agriculture road
test_20884,clear primary agriculture road
test_20885,clear primary
test_20886,cloudy
test_20887,clear primary agriculture road
test_20888,cloudy
test_20889,clear primary cultivation agriculture road
test_20890,primary partly_cloudy agriculture
test_20891,clear primary cultivation habitation agriculture road
test_20892,primary partly_cloudy habitation agriculture road
test_20893,primary cloudy water
test_20894,clear primary
test_20895,clear primary
test_20896,clear primary water cultivation agriculture road
test_20897,primary partly_cloudy agriculture road
test_20898,clear primary habitation agriculture road
test_20899,clear primary water cultivation
test_20900,clear primary
test_20901,clear primary water haze agriculture road
test_20902,clear primary habitation agriculture road
test_20903,primary haze agriculture road
test_20904,cloudy water
test_20905,clear primary
test_20906,clear primary water
test_20907,clear primary
test_20908,primary water partly_cloudy agriculture
test_20909,clear primary agriculture road
test_20910,clear primary water cultivation agriculture
test_20911,clear primary water cultivation agriculture road
test_20912,clear primary
test_20913,clear primary
test_20914,clear primary
test_20915,clear primary
test_20916,clear primary
test_20917,clear primary water cultivation agriculture road
test_20918,clear primary water cultivation agriculture road
test_20919,clear blooming primary
test_20920,clear primary water cultivation artisinal_mine bare_ground agriculture road
test_20921,clear primary water haze agriculture road
test_20922,clear primary water haze
test_20923,clear primary water cultivation road
test_20924,clear primary
test_20925,primary partly_cloudy
test_20926,clear primary
test_20927,clear primary
test_20928,clear primary water partly_cloudy habitation agriculture road
test_20929,clear primary
test_20930,clear primary water cultivation partly_cloudy agriculture road
test_20931,clear primary
test_20932,clear primary
test_20933,clear primary
test_20934,clear primary
test_20935,clear primary water cultivation habitation agriculture road
test_20936,clear primary
test_20937,primary haze
test_20938,clear primary
test_20939,primary partly_cloudy habitation agriculture road
test_20940,primary water partly_cloudy agriculture
test_20941,primary partly_cloudy agriculture road
test_20942,clear primary
test_20943,clear primary
test_20944,clear primary
test_20945,clear primary
test_20946,primary haze agriculture
test_20947,primary water partly_cloudy
test_20948,clear primary
test_20949,clear primary
test_20950,clear primary water habitation agriculture road
test_20951,clear primary
test_20952,clear primary habitation agriculture road
test_20953,clear primary cultivation habitation agriculture road
test_20954,cloudy
test_20955,clear primary habitation agriculture road
test_20956,clear primary water bare_ground agriculture road
test_20957,primary water partly_cloudy agriculture road
test_20958,clear primary cultivation agriculture
test_20959,clear primary
test_20960,clear primary cultivation habitation agriculture road
test_20961,clear primary water cultivation agriculture road
test_20962,primary water partly_cloudy agriculture road
test_20963,clear primary
test_20964,clear primary
test_20965,clear primary
test_20966,primary water partly_cloudy agriculture
test_20967,clear primary water cultivation habitation agriculture road
test_20968,clear primary
test_20969,clear primary
test_20970,clear primary cultivation habitation agriculture road
test_20971,clear primary
test_20972,primary partly_cloudy agriculture
test_20973,primary cloudy
test_20974,clear primary water partly_cloudy habitation agriculture road
test_20975,clear primary
test_20976,clear primary
test_20977,clear primary
test_20978,primary water haze partly_cloudy
test_20979,clear primary
test_20980,clear primary
test_20981,clear primary
test_20982,clear primary partly_cloudy habitation agriculture road
test_20983,primary cloudy partly_cloudy agriculture road
test_20984,clear primary cultivation agriculture road
test_20985,clear primary
test_20986,primary water partly_cloudy agriculture road
test_20987,clear primary
test_20988,clear primary
test_20989,clear primary water artisinal_mine agriculture road
test_20990,clear primary water road
test_20991,clear primary cloudy water road
test_20992,clear primary partly_cloudy agriculture
test_20993,clear primary haze
test_20994,clear primary water cultivation habitation agriculture road
test_20995,primary haze
test_20996,clear primary water agriculture road
test_20997,clear primary cultivation
test_20998,primary cloudy haze
test_20999,clear primary water cultivation habitation agriculture road
test_21000,clear primary cultivation
test_21001,primary cloudy haze
test_21002,clear primary
test_21003,clear primary
test_21004,clear primary
test_21005,clear primary water haze agriculture road
test_21006,clear primary water cultivation agriculture
test_21007,primary water partly_cloudy agriculture
test_21008,clear primary
test_21009,primary water partly_cloudy agriculture
